OID_BLKGRP_20|GEOID_BLKGRP_20|NAMELSAD_BLKGRP_20|AREALAND_BLKGRP_20|AREAWATER_BLKGRP_20|MTFCC_BLKGRP_20|FUNCSTAT_BLKGRP_20|OID_BLKGRP_10|GEOID_BLKGRP_10|NAMELSAD_BLKGRP_10|AREALAND_BLKGRP_10|AREAWATER_BLKGRP_10|MTFCC_BLKGRP_10|FUNCSTAT_BLKGRP_10|AREALAND_PART|AREAWATER_PART
20890446185612|410470017033|Block Group 3|665144|0|G5030|S|20840446185612|410470017033|Block Group 3|665144|0|G5030|S|665144|0
20890446154290|410470018011|Block Group 1|1023802|0|G5030|S|20840446154290|410470018011|Block Group 1|1023802|0|G5030|S|1023802|0
20890446185546|410470018012|Block Group 2|1098896|0|G5030|S|20840446185546|410470018012|Block Group 2|1108844|0|G5030|S|1098896|0
20890446185514|410470018013|Block Group 3|725275|0|G5030|S|20840446185514|410470018013|Block Group 3|725275|0|G5030|S|725275|0
20890446154259|410470018014|Block Group 4|520293|0|G5030|S|20840446154259|410470018014|Block Group 4|520293|0|G5030|S|520293|0
20890446184595|410470018021|Block Group 1|6109982|0|G5030|S|20840446184595|410470018021|Block Group 1|6109982|0|G5030|S|6109982|0
20890446153871|410470018022|Block Group 2|276976|0|G5030|S|20840446153871|410470018022|Block Group 2|276976|0|G5030|S|276976|0
20890446144726|410470018023|Block Group 3|354584|0|G5030|S|20840446144726|410470018023|Block Group 3|354584|0|G5030|S|354584|0
20890446154305|410470018024|Block Group 4|1124763|0|G5030|S|20840446154305|410470018024|Block Group 4|1124763|0|G5030|S|1124763|0
20890446137390|410470018025|Block Group 5|691277|0|G5030|S|20840446137390|410470018025|Block Group 5|691277|0|G5030|S|691277|0
208903716965753|410470018031|Block Group 1|823134|0|G5030|S|208403716965753|410470018031|Block Group 1|823134|0|G5030|S|823134|0
20890446185528|410470018032|Block Group 2|14920575|0|G5030|S|20840446185546|410470018012|Block Group 2|1108844|0|G5030|S|9948|0
20890446185528|410470018032|Block Group 2|14920575|0|G5030|S|20840446185528|410470018032|Block Group 2|14910627|0|G5030|S|14910627|0
2089015503756139|410470020011|Block Group 1|1581809|0|G5030|S|208403716965727|410470020001|Block Group 1|1581809|0|G5030|S|1581809|0
2089015503756196|410470020012|Block Group 2|1534486|0|G5030|S|208403716965697|410470020002|Block Group 2|1534486|0|G5030|S|1534486|0
2089015503756201|410470020021|Block Group 1|1909206|0|G5030|S|208403716965701|410470020003|Block Group 3|1909206|0|G5030|S|1909206|0
2089015503756226|410470020022|Block Group 2|1424517|0|G5030|S|208403716965705|410470020004|Block Group 4|1369854|0|G5030|S|1369854|0
2089015503756226|410470020022|Block Group 2|1424517|0|G5030|S|20840446129965|410470028002|Block Group 2|12185418|0|G5030|S|54663|0
20890446144739|410470021011|Block Group 1|602776|16603|G5030|S|20840446144739|410470021011|Block Group 1|602776|16603|G5030|S|602776|16603
20890446154049|410470021012|Block Group 2|441544|0|G5030|S|20840446154049|410470021012|Block Group 2|441544|0|G5030|S|441544|0
20890446184806|410470021021|Block Group 1|1062232|0|G5030|S|20840446184806|410470021021|Block Group 1|1062232|0|G5030|S|1062232|0
20890446154080|410470021022|Block Group 2|287579|0|G5030|S|20840446154080|410470021022|Block Group 2|287579|0|G5030|S|287579|0
20890446154274|410470021023|Block Group 3|537393|0|G5030|S|20840446154274|410470021023|Block Group 3|537393|0|G5030|S|537393|0
20890446184773|410470021024|Block Group 4|1189807|0|G5030|S|20840446184773|410470021024|Block Group 4|1189807|0|G5030|S|1189807|0
208903716965731|410470022011|Block Group 1|992152|0|G5030|S|208403716965731|410470022011|Block Group 1|992152|0|G5030|S|992152|0
208903716965732|410470022012|Block Group 2|370019|0|G5030|S|208403716965732|410470022012|Block Group 2|370019|0|G5030|S|370019|0
208903716965733|410470022021|Block Group 1|2443732|0|G5030|S|208403716965733|410470022021|Block Group 1|2443732|0|G5030|S|2443732|0
208903716965749|410470022022|Block Group 2|407474|0|G5030|S|208403716965749|410470022022|Block Group 2|407474|0|G5030|S|407474|0
20890446185394|410470022023|Block Group 3|1175004|0|G5030|S|20840446185394|410470022023|Block Group 3|1175004|0|G5030|S|1175004|0
20890446185428|410470023011|Block Group 1|953171|0|G5030|S|20840446185428|410470023011|Block Group 1|953171|0|G5030|S|953171|0
20890446185469|410470023012|Block Group 2|2683822|0|G5030|S|20840446185469|410470023012|Block Group 2|2683822|0|G5030|S|2683822|0
208903716965771|410470023031|Block Group 1|1719752|0|G5030|S|208403716965771|410470023031|Block Group 1|1719752|0|G5030|S|1719752|0
20890446154064|410470023032|Block Group 2|965335|0|G5030|S|20840446154064|410470023032|Block Group 2|965335|0|G5030|S|965335|0
208903716965744|410470023033|Block Group 3|826194|0|G5030|S|208403716965744|410470023033|Block Group 3|826194|0|G5030|S|826194|0
208903716965745|410470023041|Block Group 1|3864226|0|G5030|S|208403716965745|410470023041|Block Group 1|3864226|0|G5030|S|3864226|0
208903716965750|410470023042|Block Group 2|333618|0|G5030|S|208403716965750|410470023042|Block Group 2|333618|0|G5030|S|333618|0
208903716965746|410470023043|Block Group 3|799137|0|G5030|S|208403716965746|410470023043|Block Group 3|799137|0|G5030|S|799137|0
208903716965751|410470023044|Block Group 4|547836|0|G5030|S|208403716965751|410470023044|Block Group 4|547836|0|G5030|S|547836|0
20890446185562|410470024001|Block Group 1|4355358|0|G5030|S|20840446185562|410470024001|Block Group 1|4355358|0|G5030|S|4355358|0
20890446184692|410470024002|Block Group 2|26328580|1817416|G5030|S|20840446185180|410470013001|Block Group 1|5991461|357159|G5030|S|0|33914
20890446184692|410470024002|Block Group 2|26328580|1817416|G5030|S|20840446184692|410470024002|Block Group 2|26775016|1785148|G5030|S|26328580|1655235
20890446184692|410470024002|Block Group 2|26328580|1817416|G5030|S|20840447314254|410530052013|Block Group 3|4002467|676882|G5030|S|0|41830
20890446184692|410470024002|Block Group 2|26328580|1817416|G5030|S|20840447314264|410530053001|Block Group 1|105820742|496094|G5030|S|0|86437
208903716965737|410470025021|Block Group 1|74498244|1526158|G5030|S|208403716965737|410470025021|Block Group 1|74525945|1385479|G5030|S|74498244|1342654
208903716965737|410470025021|Block Group 1|74498244|1526158|G5030|S|20840447314269|410530053004|Block Group 4|36182582|766106|G5030|S|0|60478
208903716965737|410470025021|Block Group 1|74498244|1526158|G5030|S|208403717198540|410710309002|Block Group 2|123250470|3307861|G5030|S|0|123026
20890446184756|410470025022|Block Group 2|42092827|0|G5030|S|20840446184756|410470025022|Block Group 2|42092827|0|G5030|S|42092827|0
20890446185061|410470025023|Block Group 3|3755981|0|G5030|S|20840446185061|410470025023|Block Group 3|3828937|0|G5030|S|3755981|0
2089015503756218|410470025031|Block Group 1|489897|0|G5030|S|208403716965735|410470025013|Block Group 3|1964256|0|G5030|S|489897|0
2089015503756115|410470025032|Block Group 2|745673|0|G5030|S|208403716965739|410470025012|Block Group 2|744839|0|G5030|S|744839|0
2089015503756115|410470025032|Block Group 2|745673|0|G5030|S|208403716965737|410470025021|Block Group 1|74525945|1385479|G5030|S|834|0
2089015503756195|410470025033|Block Group 3|1474359|0|G5030|S|208403716965735|410470025013|Block Group 3|1964256|0|G5030|S|1474359|0
2089015503756215|410470025041|Block Group 1|801979|0|G5030|S|208403716965736|410470025011|Block Group 1|2403075|0|G5030|S|801979|0
2089015503756231|410470025042|Block Group 2|1056129|0|G5030|S|208403716965736|410470025011|Block Group 1|2403075|0|G5030|S|1056129|0
2089015503756230|410470025043|Block Group 3|571834|0|G5030|S|208403716965736|410470025011|Block Group 1|2403075|0|G5030|S|544967|0
2089015503756230|410470025043|Block Group 3|571834|0|G5030|S|208403716965737|410470025021|Block Group 1|74525945|1385479|G5030|S|26867|0
20890446185045|410470026001|Block Group 1|31724833|0|G5030|S|20840446185045|410470026001|Block Group 1|31726312|0|G5030|S|31724833|0
20890446185215|410470026002|Block Group 2|62572143|40317|G5030|S|20840446185215|410470026002|Block Group 2|62572143|40317|G5030|S|62572143|40317
2089015503756117|410470027011|Block Group 1|25203305|46746|G5030|S|20840446184565|410470027001|Block Group 1|25234601|46746|G5030|S|25203305|46746
2089015503756047|410470027012|Block Group 2|7835256|0|G5030|S|20840446137323|410470027002|Block Group 2|7835256|0|G5030|S|7835256|0
2089015503756217|410470027013|Block Group 3|21643941|0|G5030|S|20840446184964|410470027003|Block Group 3|21643941|0|G5030|S|21643941|0
2089015503756049|410470027021|Block Group 1|30836844|0|G5030|S|20840446185130|410470027004|Block Group 4|30836844|0|G5030|S|30836844|0
2089015503756157|410470027022|Block Group 2|17702175|0|G5030|S|20840446185045|410470026001|Block Group 1|31726312|0|G5030|S|1479|0
2089015503756157|410470027022|Block Group 2|17702175|0|G5030|S|20840446184565|410470027001|Block Group 1|25234601|46746|G5030|S|31296|0
2089015503756157|410470027022|Block Group 2|17702175|0|G5030|S|20840446185581|410470027005|Block Group 5|17669400|0|G5030|S|17669400|0
20890446185361|410470028001|Block Group 1|37018063|592033|G5030|S|20840446185361|410470028001|Block Group 1|36965208|573701|G5030|S|36965208|531322
20890446185361|410470028001|Block Group 1|37018063|592033|G5030|S|20840447314247|410530203022|Block Group 2|92294372|2060156|G5030|S|52855|60711
20890446129965|410470028002|Block Group 2|12130755|0|G5030|S|20840446129965|410470028002|Block Group 2|12185418|0|G5030|S|12130755|0
20890446144799|410470101001|Block Group 1|127176670|4259503|G5030|S|20840446144799|410470101001|Block Group 1|48112517|2087506|G5030|S|48112517|2071053
20890446144799|410470101001|Block Group 1|127176670|4259503|G5030|S|20840446144561|410470101002|Block Group 2|79053283|2263522|G5030|S|79053283|1911841
20890446144799|410470101001|Block Group 1|127176670|4259503|G5030|S|20840450119330|410710302022|Block Group 2|1908142|172873|G5030|S|0|16404
20890446144799|410470101001|Block Group 1|127176670|4259503|G5030|S|208403717198540|410710309002|Block Group 2|123250470|3307861|G5030|S|10870|260205
20890446184646|410470102011|Block Group 1|39120456|485590|G5030|S|20840446184646|410470102011|Block Group 1|39127168|485590|G5030|S|39120456|485590
208903716965767|410470102012|Block Group 2|15394234|26462|G5030|S|208403716965767|410470102012|Block Group 2|15394234|26462|G5030|S|15394234|26462
208903716965724|410470102021|Block Group 1|22017952|75616|G5030|S|20840678463845|410050228004|Block Group 4|15338318|337623|G5030|S|0|4501
208903716965724|410470102021|Block Group 1|22017952|75616|G5030|S|208403716965724|410470102021|Block Group 1|22021795|71115|G5030|S|22017952|71115
20890446185266|410470102022|Block Group 2|15887483|0|G5030|S|20840446185266|410470102022|Block Group 2|15887536|0|G5030|S|15887483|0
208903716965762|410470102023|Block Group 3|19245447|90950|G5030|S|208403716965762|410470102023|Block Group 3|19245447|90950|G5030|S|19245447|90950
208903716965773|410470102024|Block Group 4|2929739|12468|G5030|S|208403716965724|410470102021|Block Group 1|22021795|71115|G5030|S|3843|0
208903716965773|410470102024|Block Group 4|2929739|12468|G5030|S|20840446185266|410470102022|Block Group 2|15887536|0|G5030|S|53|0
208903716965773|410470102024|Block Group 4|2929739|12468|G5030|S|208403716965773|410470102024|Block Group 4|2925843|12468|G5030|S|2925843|12468
20890446185439|410470103031|Block Group 1|9572024|0|G5030|S|20840446185439|410470103031|Block Group 1|9572024|0|G5030|S|9572024|0
208903716965756|410470103032|Block Group 2|88809607|144538|G5030|S|208403716965756|410470103032|Block Group 2|88734377|144538|G5030|S|88734138|144538
208903716965756|410470103032|Block Group 2|88809607|144538|G5030|S|20840446153579|410470103061|Block Group 1|2940231|0|G5030|S|75469|0
20890446153693|410470103041|Block Group 1|489824|0|G5030|S|20840446153693|410470103041|Block Group 1|485709|0|G5030|S|485709|0
20890446153693|410470103041|Block Group 1|489824|0|G5030|S|208403716965757|410470103062|Block Group 2|534580|0|G5030|S|4115|0
20890446139390|410470103042|Block Group 2|1940591|0|G5030|S|208403716965756|410470103032|Block Group 2|88734377|144538|G5030|S|239|0
20890446139390|410470103042|Block Group 2|1940591|0|G5030|S|20840446139390|410470103042|Block Group 2|1926411|0|G5030|S|1925857|0
20890446139390|410470103042|Block Group 2|1940591|0|G5030|S|20840446153660|410470103044|Block Group 4|551641|0|G5030|S|1148|0
20890446139390|410470103042|Block Group 2|1940591|0|G5030|S|20840446144577|410470103065|Block Group 5|591793|0|G5030|S|13347|0
20890446137440|410470103043|Block Group 3|425575|0|G5030|S|20840446137440|410470103043|Block Group 3|420969|0|G5030|S|420969|0
20890446137440|410470103043|Block Group 3|425575|0|G5030|S|20840446144577|410470103065|Block Group 5|591793|0|G5030|S|4606|0
20890446153660|410470103044|Block Group 4|556460|0|G5030|S|20840446139390|410470103042|Block Group 2|1926411|0|G5030|S|554|0
20890446153660|410470103044|Block Group 4|556460|0|G5030|S|20840446153660|410470103044|Block Group 4|551641|0|G5030|S|550493|0
20890446153660|410470103044|Block Group 4|556460|0|G5030|S|20840446144577|410470103065|Block Group 5|591793|0|G5030|S|5413|0
20890446144842|410470103051|Block Group 1|2895814|4805|G5030|S|20840446144842|410470103051|Block Group 1|2883155|4805|G5030|S|2883155|4805
20890446144842|410470103051|Block Group 1|2895814|4805|G5030|S|208403716965757|410470103062|Block Group 2|534580|0|G5030|S|12659|0
20890446144827|410470103052|Block Group 2|13205603|8725|G5030|S|20840446144827|410470103052|Block Group 2|13205603|8725|G5030|S|13205603|8725
20890446185079|410470103053|Block Group 3|2744180|59892|G5030|S|20840446185079|410470103053|Block Group 3|2744180|59892|G5030|S|2744180|59892
20890446139407|410470103071|Block Group 1|2684535|0|G5030|S|20840446139407|410470103071|Block Group 1|3577120|0|G5030|S|22168|0
20890446139407|410470103071|Block Group 1|2684535|0|G5030|S|20840446153530|410470103072|Block Group 2|2610919|0|G5030|S|2610919|0
20890446139407|410470103071|Block Group 1|2684535|0|G5030|S|208403716965774|410470103073|Block Group 3|1258411|0|G5030|S|51448|0
20890446153530|410470103072|Block Group 2|1206963|0|G5030|S|208403716965774|410470103073|Block Group 3|1258411|0|G5030|S|1206963|0
208903716965774|410470103073|Block Group 3|1385621|0|G5030|S|20840446139407|410470103071|Block Group 1|3577120|0|G5030|S|1385621|0
2089015503756040|410470103074|Block Group 4|2167032|0|G5030|S|20840446139407|410470103071|Block Group 1|3577120|0|G5030|S|2167032|0
2089015503756110|410470103081|Block Group 1|994497|0|G5030|S|20840446153579|410470103061|Block Group 1|2940231|0|G5030|S|994497|0
2089015503756028|410470103082|Block Group 2|1870265|0|G5030|S|20840446153579|410470103061|Block Group 1|2940231|0|G5030|S|1870265|0
2089015503756102|410470103091|Block Group 1|520105|0|G5030|S|208403716965757|410470103062|Block Group 2|534580|0|G5030|S|517806|0
2089015503756102|410470103091|Block Group 1|520105|0|G5030|S|20840446139407|410470103071|Block Group 1|3577120|0|G5030|S|2299|0
2089015503756104|410470103092|Block Group 2|149058|0|G5030|S|208403716965748|410470103063|Block Group 3|149058|0|G5030|S|149058|0
2089015503756059|410470103093|Block Group 3|410757|0|G5030|S|20840446144545|410470103064|Block Group 4|410757|0|G5030|S|410757|0
2089015503756017|410470103094|Block Group 4|568427|0|G5030|S|20840446144577|410470103065|Block Group 5|591793|0|G5030|S|568427|0
208903716965747|410470104001|Block Group 1|38267183|88697|G5030|S|20840678463847|410050238004|Block Group 4|90729942|264969|G5030|S|34969|0
208903716965747|410470104001|Block Group 1|38267183|88697|G5030|S|208403716965747|410470104001|Block Group 1|38256250|88697|G5030|S|38232214|88697
20890446154502|410470104002|Block Group 2|2713912|0|G5030|S|20840446154502|410470104002|Block Group 2|2713912|0|G5030|S|2713912|0
20890446185198|410470104003|Block Group 3|2110933|0|G5030|S|20840446185198|410470104003|Block Group 3|2110933|0|G5030|S|2110933|0
20890446185499|410470104004|Block Group 4|4143628|0|G5030|S|20840446185499|410470104004|Block Group 4|4143628|0|G5030|S|4143628|0
208903716965772|410470104005|Block Group 5|32441629|0|G5030|S|208403716965772|410470104005|Block Group 5|32441629|0|G5030|S|32441629|0
20890446139359|410470105011|Block Group 1|38851482|0|G5030|S|20840446139359|410470105011|Block Group 1|38853597|0|G5030|S|38851482|0
20890446144785|410470105012|Block Group 2|257959029|0|G5030|S|20840678463725|410050240001|Block Group 1|94001162|52827|G5030|S|21137|0
20890446144785|410470105012|Block Group 2|257959029|0|G5030|S|20840678463724|410050240002|Block Group 2|537519583|429636|G5030|S|33805|0
20890446144785|410470105012|Block Group 2|257959029|0|G5030|S|20840446144785|410470105012|Block Group 2|258243068|0|G5030|S|257904087|0
20890446144530|410470105013|Block Group 3|20733517|0|G5030|S|20840446144530|410470105013|Block Group 3|20733517|0|G5030|S|20733517|0
20890446185147|410470105014|Block Group 4|78075999|31648|G5030|S|20840446185147|410470105014|Block Group 4|78075999|31648|G5030|S|78075999|31648
2089015503756176|410470105021|Block Group 1|2664493|0|G5030|S|20840446144422|410470105022|Block Group 2|2664493|0|G5030|S|2664493|0
20890446144422|410470105022|Block Group 2|424607|0|G5030|S|20840446144593|410470105023|Block Group 3|424607|0|G5030|S|424607|0
2089015503756084|410470105023|Block Group 3|1015006|42776|G5030|S|20840446139374|410470105021|Block Group 1|1880113|42776|G5030|S|1015006|42776
