OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
2079015489245562|41051000101|Census Tract 1.01|740697|176300|G5020|S|20740501140008|41051000100|Census Tract 1|3519454|2318873|G5020|S|740697|176300
2079015489245474|41051000102|Census Tract 1.02|2778757|2142573|G5020|S|20740501140008|41051000100|Census Tract 1|3519454|2318873|G5020|S|2778757|2142573
2079015489245404|41051000201|Census Tract 2.01|1188276|22643|G5020|S|20740678464494|41005020800|Census Tract 208|3980272|315722|G5020|S|98|0
2079015489245404|41051000201|Census Tract 2.01|1188276|22643|G5020|S|20740501140019|41051000200|Census Tract 2|2362792|22643|G5020|S|1188178|22643
2079015489245522|41051000202|Census Tract 2.02|1174614|0|G5020|S|20740501140019|41051000200|Census Tract 2|2362792|22643|G5020|S|1174614|0
20790501140027|41051000301|Census Tract 3.01|2270906|57531|G5020|S|20740501140027|41051000301|Census Tract 3.01|2270906|57531|G5020|S|2270906|57531
20790501140037|41051000302|Census Tract 3.02|3197440|19383|G5020|S|20740501140037|41051000302|Census Tract 3.02|3197440|19383|G5020|S|3197440|19383
20790501140047|41051000401|Census Tract 4.01|1356651|0|G5020|S|20740501140047|41051000401|Census Tract 4.01|1356651|0|G5020|S|1356651|0
20790501140058|41051000402|Census Tract 4.02|1170692|0|G5020|S|20740501140058|41051000402|Census Tract 4.02|1170692|0|G5020|S|1170692|0
20790501140068|41051000501|Census Tract 5.01|1128249|0|G5020|S|20740501140068|41051000501|Census Tract 5.01|1128249|0|G5020|S|1128249|0
20790501140079|41051000502|Census Tract 5.02|1436905|0|G5020|S|20740501140079|41051000502|Census Tract 5.02|1436905|0|G5020|S|1436905|0
20790501140087|41051000601|Census Tract 6.01|2033317|0|G5020|S|20740501140087|41051000601|Census Tract 6.01|2033317|0|G5020|S|2033317|0
20790501140097|41051000602|Census Tract 6.02|1659099|0|G5020|S|20740501140097|41051000602|Census Tract 6.02|1658730|0|G5020|S|1658730|0
20790501140097|41051000602|Census Tract 6.02|1659099|0|G5020|S|20740501139755|41051008902|Census Tract 89.02|2981486|33049|G5020|S|369|0
20790501140109|41051000701|Census Tract 7.01|1424359|0|G5020|S|20740501140109|41051000701|Census Tract 7.01|1424359|0|G5020|S|1424359|0
20790501140121|41051000702|Census Tract 7.02|1408358|0|G5020|S|20740501140121|41051000702|Census Tract 7.02|1408358|0|G5020|S|1408358|0
20790501140135|41051000801|Census Tract 8.01|1559048|0|G5020|S|20740501140135|41051000801|Census Tract 8.01|1559048|0|G5020|S|1559048|0
20790501140144|41051000802|Census Tract 8.02|1331382|0|G5020|S|20740501140144|41051000802|Census Tract 8.02|1331382|0|G5020|S|1331382|0
20790501140155|41051000901|Census Tract 9.01|1127223|0|G5020|S|20740501140155|41051000901|Census Tract 9.01|1127223|0|G5020|S|1127223|0
20790501140168|41051000902|Census Tract 9.02|1001674|0|G5020|S|20740501140168|41051000902|Census Tract 9.02|1001674|0|G5020|S|1001674|0
20790501140177|41051001000|Census Tract 10|2553711|0|G5020|S|20740501140177|41051001000|Census Tract 10|2555988|0|G5020|S|2553711|0
20790501140188|41051001101|Census Tract 11.01|1410331|265042|G5020|S|20740501140177|41051001000|Census Tract 10|2555988|0|G5020|S|2277|0
20790501140188|41051001101|Census Tract 11.01|1410331|265042|G5020|S|20740501140188|41051001101|Census Tract 11.01|1407679|264581|G5020|S|1407679|264581
20790501140188|41051001101|Census Tract 11.01|1410331|265042|G5020|S|20740501140199|41051001102|Census Tract 11.02|829735|0|G5020|S|375|0
20790501140188|41051001101|Census Tract 11.01|1410331|265042|G5020|S|20740501140333|41051002100|Census Tract 21|1598166|130868|G5020|S|0|461
20790501140199|41051001102|Census Tract 11.02|829360|0|G5020|S|20740501140199|41051001102|Census Tract 11.02|829735|0|G5020|S|829360|0
20790501140219|41051001202|Census Tract 12.02|934019|0|G5020|S|20740501140219|41051001202|Census Tract 12.02|934019|0|G5020|S|934019|0
2079015489245695|41051001203|Census Tract 12.03|375798|0|G5020|S|20740501140209|41051001201|Census Tract 12.01|927602|0|G5020|S|375798|0
2079015489245693|41051001204|Census Tract 12.04|551804|0|G5020|S|20740501140209|41051001201|Census Tract 12.01|927602|0|G5020|S|551804|0
20790501140231|41051001301|Census Tract 13.01|744911|0|G5020|S|20740501140231|41051001301|Census Tract 13.01|744911|0|G5020|S|744911|0
20790501140241|41051001302|Census Tract 13.02|757997|0|G5020|S|20740501140241|41051001302|Census Tract 13.02|757997|0|G5020|S|757997|0
20790501140249|41051001400|Census Tract 14|1215533|0|G5020|S|20740501140249|41051001400|Census Tract 14|1215533|0|G5020|S|1215533|0
20790501140256|41051001500|Census Tract 15|980905|0|G5020|S|20740501140256|41051001500|Census Tract 15|980905|0|G5020|S|980905|0
20790501140264|41051001601|Census Tract 16.01|2867155|77424|G5020|S|20740501140264|41051001601|Census Tract 16.01|2867155|77424|G5020|S|2867155|77424
20790501140272|41051001602|Census Tract 16.02|1667371|0|G5020|S|20740501140272|41051001602|Census Tract 16.02|1666241|0|G5020|S|1656472|0
20790501140272|41051001602|Census Tract 16.02|1667371|0|G5020|S|20740501141091|41051008201|Census Tract 82.01|2109080|0|G5020|S|10899|0
20790501140288|41051001702|Census Tract 17.02|1339822|0|G5020|S|20740501140288|41051001702|Census Tract 17.02|1355156|0|G5020|S|1339822|0
2079015489245506|41051001703|Census Tract 17.03|1201019|0|G5020|S|20740501140279|41051001701|Census Tract 17.01|2024977|0|G5020|S|1201019|0
2079015489245702|41051001704|Census Tract 17.04|814471|0|G5020|S|20740501140279|41051001701|Census Tract 17.01|2024977|0|G5020|S|814471|0
20790501140297|41051001801|Census Tract 18.01|1178313|0|G5020|S|20740501140279|41051001701|Census Tract 17.01|2024977|0|G5020|S|9487|0
20790501140297|41051001801|Census Tract 18.01|1178313|0|G5020|S|20740501140297|41051001801|Census Tract 18.01|1168826|0|G5020|S|1168826|0
20790501140306|41051001802|Census Tract 18.02|1082936|0|G5020|S|20740501140306|41051001802|Census Tract 18.02|1082936|0|G5020|S|1082936|0
20790501140315|41051001900|Census Tract 19|1771426|10493|G5020|S|20740501140315|41051001900|Census Tract 19|1781838|10493|G5020|S|1771290|10493
20790501140315|41051001900|Census Tract 19|1771426|10493|G5020|S|20740501140323|41051002000|Census Tract 20|1456188|0|G5020|S|136|0
2079015489245686|41051002001|Census Tract 20.01|662429|0|G5020|S|20740501140323|41051002000|Census Tract 20|1456188|0|G5020|S|662429|0
2079015489245683|41051002002|Census Tract 20.02|778960|0|G5020|S|20740501140323|41051002000|Census Tract 20|1456188|0|G5020|S|778960|0
2079015489245478|41051002101|Census Tract 21.01|860965|130370|G5020|S|20740501140333|41051002100|Census Tract 21|1598166|130868|G5020|S|846685|130370
2079015489245478|41051002101|Census Tract 21.01|860965|130370|G5020|S|207403716946498|41051002303|Census Tract 23.03|1979169|221336|G5020|S|14280|0
2079015489245700|41051002102|Census Tract 21.02|716551|0|G5020|S|20740501140333|41051002100|Census Tract 21|1598166|130868|G5020|S|716551|0
207903716946499|41051002203|Census Tract 22.03|1411480|0|G5020|S|207403716946499|41051002203|Census Tract 22.03|1411480|0|G5020|S|1411480|0
207903716946498|41051002303|Census Tract 23.03|1981286|221373|G5020|S|20740501140333|41051002100|Census Tract 21|1598166|130868|G5020|S|16397|37
207903716946498|41051002303|Census Tract 23.03|1981286|221373|G5020|S|207403716946498|41051002303|Census Tract 23.03|1979169|221336|G5020|S|1964889|221336
20790501140376|41051002401|Census Tract 24.01|842230|0|G5020|S|20740501140376|41051002401|Census Tract 24.01|842230|0|G5020|S|842230|0
20790501140386|41051002402|Census Tract 24.02|901603|0|G5020|S|20740501140333|41051002100|Census Tract 21|1598166|130868|G5020|S|18533|0
20790501140386|41051002402|Census Tract 24.02|901603|0|G5020|S|20740501140386|41051002402|Census Tract 24.02|883070|0|G5020|S|883070|0
20790501140396|41051002501|Census Tract 25.01|1338433|0|G5020|S|20740501140396|41051002501|Census Tract 25.01|1338433|0|G5020|S|1338433|0
20790501140407|41051002502|Census Tract 25.02|1112906|0|G5020|S|20740501140323|41051002000|Census Tract 20|1456188|0|G5020|S|14663|0
20790501140407|41051002502|Census Tract 25.02|1112906|0|G5020|S|20740501140407|41051002502|Census Tract 25.02|1098243|0|G5020|S|1098243|0
20790501140418|41051002600|Census Tract 26|1028773|0|G5020|S|20740501140315|41051001900|Census Tract 19|1781838|10493|G5020|S|10548|0
20790501140418|41051002600|Census Tract 26|1028773|0|G5020|S|20740501140418|41051002600|Census Tract 26|1018225|0|G5020|S|1018225|0
20790501140428|41051002701|Census Tract 27.01|912810|0|G5020|S|20740501140428|41051002701|Census Tract 27.01|912810|0|G5020|S|912810|0
20790501140436|41051002702|Census Tract 27.02|857107|0|G5020|S|20740501140436|41051002702|Census Tract 27.02|857107|0|G5020|S|857107|0
20790501140446|41051002801|Census Tract 28.01|917084|0|G5020|S|20740501140446|41051002801|Census Tract 28.01|917084|0|G5020|S|917084|0
20790501140457|41051002802|Census Tract 28.02|982695|0|G5020|S|20740501140457|41051002802|Census Tract 28.02|982695|0|G5020|S|982695|0
20790501140468|41051002901|Census Tract 29.01|1536172|0|G5020|S|20740501140468|41051002901|Census Tract 29.01|1536172|0|G5020|S|1536172|0
20790501140478|41051002902|Census Tract 29.02|2518187|3774|G5020|S|20740501140478|41051002902|Census Tract 29.02|2518187|3774|G5020|S|2518187|3774
20790501139975|41051002903|Census Tract 29.03|2930487|0|G5020|S|20740501140288|41051001702|Census Tract 17.02|1355156|0|G5020|S|8174|0
20790501139975|41051002903|Census Tract 29.03|2930487|0|G5020|S|20740501139975|41051002903|Census Tract 29.03|2914268|0|G5020|S|2914268|0
20790501139975|41051002903|Census Tract 29.03|2930487|0|G5020|S|20740501141081|41051008100|Census Tract 81|2807464|0|G5020|S|8045|0
20790501140490|41051003000|Census Tract 30|1632405|0|G5020|S|20740501140490|41051003000|Census Tract 30|1632405|0|G5020|S|1632405|0
20790501140500|41051003100|Census Tract 31|1285030|0|G5020|S|20740501140500|41051003100|Census Tract 31|1285030|0|G5020|S|1285030|0
20790501140510|41051003200|Census Tract 32|1145498|0|G5020|S|20740501140510|41051003200|Census Tract 32|1145498|0|G5020|S|1145498|0
20790501140521|41051003301|Census Tract 33.01|741352|0|G5020|S|20740501140521|41051003301|Census Tract 33.01|741352|0|G5020|S|741352|0
20790501140534|41051003302|Census Tract 33.02|702587|0|G5020|S|20740501140534|41051003302|Census Tract 33.02|702587|0|G5020|S|702587|0
20790501140546|41051003401|Census Tract 34.01|954354|0|G5020|S|20740501140546|41051003401|Census Tract 34.01|954354|0|G5020|S|954354|0
20790501140556|41051003402|Census Tract 34.02|773287|0|G5020|S|20740501140556|41051003402|Census Tract 34.02|773287|0|G5020|S|773287|0
20790501140568|41051003501|Census Tract 35.01|1285559|0|G5020|S|20740501140568|41051003501|Census Tract 35.01|1285597|0|G5020|S|1285559|0
20790501140580|41051003502|Census Tract 35.02|1165930|0|G5020|S|20740501140568|41051003501|Census Tract 35.01|1285597|0|G5020|S|38|0
20790501140580|41051003502|Census Tract 35.02|1165930|0|G5020|S|20740501140580|41051003502|Census Tract 35.02|1173435|0|G5020|S|1165892|0
20790501140592|41051003601|Census Tract 36.01|1633640|0|G5020|S|20740501140592|41051003601|Census Tract 36.01|1633640|0|G5020|S|1633640|0
20790501140604|41051003602|Census Tract 36.02|2210520|0|G5020|S|20740501140604|41051003602|Census Tract 36.02|2215808|0|G5020|S|2210520|0
20790501140614|41051003603|Census Tract 36.03|809587|0|G5020|S|20740501140614|41051003603|Census Tract 36.03|921307|0|G5020|S|809587|0
20790501140628|41051003701|Census Tract 37.01|1476165|0|G5020|S|20740501140628|41051003701|Census Tract 37.01|1476165|0|G5020|S|1476165|0
20790501140640|41051003702|Census Tract 37.02|849131|0|G5020|S|20740501140640|41051003702|Census Tract 37.02|849131|0|G5020|S|849131|0
20790501140650|41051003801|Census Tract 38.01|1237419|0|G5020|S|20740501140650|41051003801|Census Tract 38.01|1237419|0|G5020|S|1237419|0
20790501140660|41051003802|Census Tract 38.02|1108952|0|G5020|S|20740501140660|41051003802|Census Tract 38.02|1108952|0|G5020|S|1108952|0
20790501140671|41051003803|Census Tract 38.03|1231257|0|G5020|S|20740501140671|41051003803|Census Tract 38.03|1231257|0|G5020|S|1231257|0
20790501140689|41051003902|Census Tract 39.02|1131500|0|G5020|S|20740501140689|41051003902|Census Tract 39.02|1131500|0|G5020|S|1131500|0
2079015489245383|41051003903|Census Tract 39.03|1309075|0|G5020|S|20740501140679|41051003901|Census Tract 39.01|2503508|0|G5020|S|1309075|0
2079015489245756|41051003904|Census Tract 39.04|1191140|0|G5020|S|20740501140679|41051003901|Census Tract 39.01|2503508|0|G5020|S|1191140|0
20790501140704|41051004002|Census Tract 40.02|2462580|687161|G5020|S|20740501140704|41051004002|Census Tract 40.02|2462580|687161|G5020|S|2462580|687161
2079015489245615|41051004003|Census Tract 40.03|1843669|0|G5020|S|20740501140679|41051003901|Census Tract 39.01|2503508|0|G5020|S|3293|0
2079015489245615|41051004003|Census Tract 40.03|1843669|0|G5020|S|20740501140696|41051004001|Census Tract 40.01|1856963|0|G5020|S|1840376|0
20790501140719|41051004102|Census Tract 41.02|1921222|249300|G5020|S|20740501140719|41051004102|Census Tract 41.02|1921222|249300|G5020|S|1921222|249300
2079015489245559|41051004103|Census Tract 41.03|3058935|143485|G5020|S|20740501140711|41051004101|Census Tract 41.01|7088934|709796|G5020|S|3058935|142044
2079015489245559|41051004103|Census Tract 41.03|3058935|143485|G5020|S|20740501140996|41051007202|Census Tract 72.02|26180968|8041848|G5020|S|0|1441
2079015489245418|41051004104|Census Tract 41.04|3920352|559059|G5020|S|20740501140711|41051004101|Census Tract 41.01|7088934|709796|G5020|S|3896948|559059
2079015489245418|41051004104|Census Tract 41.04|3920352|559059|G5020|S|20740501140728|41051004200|Census Tract 42|1925715|384340|G5020|S|22521|0
2079015489245418|41051004104|Census Tract 41.04|3920352|559059|G5020|S|20740501140996|41051007202|Census Tract 72.02|26180968|8041848|G5020|S|883|0
20790501140728|41051004200|Census Tract 42|1903194|384340|G5020|S|20740501140728|41051004200|Census Tract 42|1925715|384340|G5020|S|1903194|384340
20790501139665|41051004300|Census Tract 43|24878442|3356753|G5020|S|20740501139665|41051004300|Census Tract 43|24891697|3356753|G5020|S|24878268|3356753
20790501139665|41051004300|Census Tract 43|24878442|3356753|G5020|S|20740501140749|41051004500|Census Tract 45|1548508|166043|G5020|S|174|0
20790501140749|41051004500|Census Tract 45|1567581|166043|G5020|S|20740501139665|41051004300|Census Tract 43|24891697|3356753|G5020|S|13429|0
20790501140749|41051004500|Census Tract 45|1567581|166043|G5020|S|20740501140749|41051004500|Census Tract 45|1548508|166043|G5020|S|1545559|166043
20790501140749|41051004500|Census Tract 45|1567581|166043|G5020|S|20740501140801|41051005000|Census Tract 50|739628|0|G5020|S|726|0
20790501140749|41051004500|Census Tract 45|1567581|166043|G5020|S|20740501139725|41051007000|Census Tract 70|35901706|13524|G5020|S|7867|0
20790501140758|41051004601|Census Tract 46.01|3549326|14938|G5020|S|20740501140758|41051004601|Census Tract 46.01|3549326|14938|G5020|S|3549326|14938
20790501140766|41051004602|Census Tract 46.02|1388984|0|G5020|S|20740501140766|41051004602|Census Tract 46.02|1411150|0|G5020|S|1388564|0
20790501140766|41051004602|Census Tract 46.02|1388984|0|G5020|S|20740501140850|41051005500|Census Tract 55|379701|0|G5020|S|420|0
20790501140774|41051004700|Census Tract 47|714738|0|G5020|S|20740501140774|41051004700|Census Tract 47|714738|0|G5020|S|714738|0
20790501140782|41051004800|Census Tract 48|309662|0|G5020|S|20740501140782|41051004800|Census Tract 48|297091|0|G5020|S|297091|0
20790501140782|41051004800|Census Tract 48|309662|0|G5020|S|20740501140792|41051004900|Census Tract 49|545642|0|G5020|S|12571|0
2079015489245326|41051004901|Census Tract 49.01|314285|0|G5020|S|20740501140792|41051004900|Census Tract 49|545642|0|G5020|S|314285|0
2079015489245850|41051004902|Census Tract 49.02|218786|0|G5020|S|20740501140792|41051004900|Census Tract 49|545642|0|G5020|S|218786|0
2079015489245759|41051005001|Census Tract 50.01|344819|0|G5020|S|20740501140801|41051005000|Census Tract 50|739628|0|G5020|S|344819|0
2079015489245329|41051005002|Census Tract 50.02|394083|0|G5020|S|20740501140801|41051005000|Census Tract 50|739628|0|G5020|S|394083|0
2079015489245398|41051005101|Census Tract 51.01|317825|162443|G5020|S|20740501140810|41051005100|Census Tract 51|1102613|317758|G5020|S|317825|162443
2079015489245761|41051005102|Census Tract 51.02|350823|0|G5020|S|20740501140810|41051005100|Census Tract 51|1102613|317758|G5020|S|350823|0
2079015489245663|41051005103|Census Tract 51.03|433965|155315|G5020|S|20740501140810|41051005100|Census Tract 51|1102613|317758|G5020|S|433965|155315
2079015489245698|41051005201|Census Tract 52.01|338881|0|G5020|S|20740501140820|41051005200|Census Tract 52|626943|0|G5020|S|338881|0
2079015489245647|41051005202|Census Tract 52.02|288062|0|G5020|S|20740501140820|41051005200|Census Tract 52|626943|0|G5020|S|288062|0
20790501140850|41051005500|Census Tract 55|401867|0|G5020|S|20740501140766|41051004602|Census Tract 46.02|1411150|0|G5020|S|22586|0
20790501140850|41051005500|Census Tract 55|401867|0|G5020|S|20740501140850|41051005500|Census Tract 55|379701|0|G5020|S|379281|0
2079015489245783|41051005601|Census Tract 56.01|150617|0|G5020|S|20740501140857|41051005600|Census Tract 56|492109|0|G5020|S|150617|0
